1,1
2,1
3,0
4,1
5,1
6,0
7,0
8,1
9,1
10,0
11,1
12,1
13,1
14,0
15,1
16,0
17,0
18,0
19,1
20,1
21,0
22,0
23,1
24,0
25,0
26,1
27,1
28,0
29,0
30,0
31,1
32,1
33,0
34,1
35,1
36,0
37,1
38,1
39,1
40,0
41,0
42,1
43,0
44,1
45,0
46,0
47,1
48,1
49,1
50,0
51,1
52,0
53,1
54,0
55,1
56,1
57,1
58,0
59,0
60,1
61,0
62,0
63,0
64,1
65,0
66,1
67,1
68,1
69,0
70,1
71,0
72,0
73,1
74,1
75,0
76,1
77,0
78,0
79,0
80,1
81,0
82,1
83,0
84,0
85,0
86,1
87,1
88,0
89,1
90,0
91,0
92,1
93,1
94,1
95,1
96,0
97,1
98,1
99,0
100,0
101,1
102,0
103,1
104,0
105,1
106,1
107,0
108,0
109,0
110,1
111,1
112,1
113,0
114,0
115,1
116,0
117,1
118,1
119,0
120,0
121,1
122,1
123,0
124,1
125,0
126,1
127,0
128,0
129,1
130,1
131,0
132,0
133,0
134,1
135,1
136,1
137,0
138,1
139,0
140,0
141,1
142,1
143,0
144,1
145,1
146,0
147,0
148,0
149,0
150,1
151,0
152,1
153,1
154,1
155,0
156,1
157,0
158,1
159,1
160,1
161,0
162,0
163,1
164,1
165,0
166,1
167,0
168,0
169,0
170,1
171,1
172,1
173,1
174,0
175,0
176,1
177,0
178,1
179,0
180,1
181,0
182,0
183,1
184,0
185,0
186,1
187,1
188,0
189,0
190,1
191,1
192,0
193,0
194,1
195,1
196,0
197,0
198,1
199,1
200,0
201,0
202,1
203,1
204,1
205,1
206,0
207,0
208,1
209,1
210,0
211,1
212,1
213,0
214,1
215,0
216,1
217,0
218,0
219,1
220,0
221,1
222,1
223,1
224,0
225,1
226,0
227,0
228,0
229,1
230,0
231,0
232,1
233,1
234,1
235,1
236,0
237,0
238,1
239,0
240,1
241,1
242,0
243,0
244,0
245,1
246,1
247,0
248,1
249,1
250,0
251,1
252,0
253,0
254,0
255,1
256,1
257,1
258,0
259,1
260,0
261,0
262,1
263,1
264,0
265,0
266,1
267,1
268,0
269,1
270,0
271,0
272,1
273,1
274,0
275,0
276,0
277,0
278,1
279,1
280,0
281,0
282,1
283,1
284,0
285,0
286,1
287,0
288,0
289,0
290,1
291,1
292,0
293,0
294,1
295,1
296,0
297,0
298,1
299,0
300,1
301,0
302,0
303,1
304,1
305,0
306,1
307,1
308,0
309,0
310,1
311,1
312,1
313,0
314,0
315,1
316,0
317,0
318,1
319,1
320,1
321,0
322,0
323,1
324,1
325,0
326,1
327,0
328,1
329,1
330,1
331,0
332,1
333,0
334,0
335,1
336,1
337,0
338,1
339,0
340,0
341,0
342,1
343,1
344,1
345,0
346,1
347,0
348,1
349,1
350,1
351,0
352,0
353,0
354,1
355,0
356,0
357,1
358,1
359,0
360,1
361,0
362,1
363,1
364,0
365,0
366,1
367,1
368,1
369,0
370,0
371,0
372,1
373,0
374,1
375,1
376,0
377,1
378,1
379,0
380,1
381,0
382,1
383,1
384,0
385,1
386,0
387,1
388,0
389,0
390,1
391,0
392,1
393,0
394,1
395,1
396,0
397,0
398,1
399,0
400,0
401,1
402,1
403,1
404,0
405,1
406,0
407,0
408,1
409,1
410,0
411,0
412,1
413,0
414,1
415,1
416,1
417,0
418,1
419,1
420,0
421,0
422,0
423,1
424,1
425,1
426,0
427,0
428,1
429,0
430,1
431,1
432,0
433,0
434,1
435,1
436,1
437,0
438,0
439,0
440,0
441,1
442,1
443,0
444,1
445,0
446,1
447,0
448,0
449,1
450,0
451,0
452,1
453,0
454,1
455,1
456,0
457,0
458,1
459,1
460,0
461,1
462,1
463,0
464,1
465,1
466,0
467,0
468,0
469,1
470,1
471,0
472,1
473,0
474,0
475,1
476,1
477,1
478,0
479,1
480,0
481,1
482,1
483,1
484,0
485,0
486,0
487,1
488,1
489,0
490,1
491,1
492,0
493,0
494,1
495,0
496,0
497,1
498,1
499,0
500,0
501,1
502,0
503,1
504,0
505,0
506,1
507,1
508,0
509,1
510,1
511,0
512,0
513,0
514,0
515,1
516,1
517,0
518,0
519,1
520,1
521,0
522,0
523,1
524,0
525,1
526,0
527,0
528,1
529,1
530,0
531,0
532,1
533,0
534,0
535,1
536,0
537,0
538,1
539,0
540,1
541,1
542,1
543,0
544,0
545,1
546,0
547,1
548,1
549,0
550,0
551,1
552,1
553,0
554,1
555,1
556,0
557,0
558,0
559,0
560,1
561,1
562,0
563,0
564,0
565,1
566,1
567,1
568,0
569,1
570,0
571,0
572,0
573,1
574,1
575,1
576,0
577,0
578,1
579,1
580,0
581,0
582,1
583,1
584,0
585,0
586,1
587,0
588,1
589,1
590,1
591,0
592,1
593,0
594,0
595,0
596,0
597,1
598,0
599,0
600,0
601,1
602,0
603,1
