1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,1
9,0
10,1
11,0
12,1
13,1
14,0
15,0
16,1
17,0
18,1
19,0
20,0
21,1
22,1
23,0
24,1
25,0
26,0
27,0
28,1
29,0
30,1
31,0
32,1
33,0
34,1
35,0
36,0
37,0
38,1
39,1
40,0
41,1
42,0
43,0
44,1
45,1
46,0
47,1
48,0
49,1
50,0
51,1
52,1
53,0
54,0
55,0
56,1
57,0
58,1
59,1
60,0
61,1
62,1
63,0
64,0
65,0
66,1
67,1
68,0
69,1
70,0
71,1
72,0
73,0
74,1
75,0
76,0
77,0
78,1
79,0
80,1
81,1
82,0
83,0
84,1
85,1
86,1
87,1
88,0
89,0
90,0
91,1
92,0
93,1
94,1
95,0
96,1
97,0
98,0
99,1
100,1
101,0
102,0
103,1
104,0
105,1
106,1
107,0
108,1
109,1
110,0
111,0
112,0
113,1
114,1
115,1
116,0
117,1
118,1
119,0
120,0
121,0
122,1
123,1
124,0
125,0
126,1
127,0
128,0
129,1
130,0
131,1
132,1
133,0
134,0
135,1
136,1
137,0
138,1
139,1
140,0
141,0
142,1
143,1
144,1
145,0
146,0
147,1
148,1
149,0
150,0
151,0
152,1
153,0
154,1
155,1
156,1
157,0
158,1
159,0
160,0
161,1
162,1
163,0
164,0
165,1
166,1
167,1
168,1
169,0
170,0
171,1
172,1
173,0
174,1
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,1
193,0
194,0
195,1
196,1
197,0
198,1
199,0
200,0
201,0
202,1
203,0
204,1
205,0
206,0
207,1
208,1
209,0
210,0
211,0
212,1
213,0
214,1
215,1
216,0
217,0
218,0
219,1
220,0
221,1
222,1
223,0
224,1
225,1
226,0
227,0
228,1
229,1
230,0
231,1
232,0
233,0
234,1
235,0
236,0
237,1
238,0
239,0
240,1
241,1
242,1
243,0
244,1
245,0
246,0
247,0
248,1
249,1
250,0
251,1
252,0
253,1
254,0
255,0
256,1
257,1
258,0
259,0
260,1
261,1
262,0
263,0
264,0
265,1
266,1
267,0
268,0
269,0
270,0
271,1
272,0
273,0
274,1
275,1
276,0
277,0
278,1
279,1
280,0
281,1
