1,0
2,0
3,0
4,1
5,1
6,0
7,1
8,0
9,1
10,0
11,0
12,1
13,0
14,0
15,1
16,1
17,0
18,1
19,0
20,1
21,0
22,1
23,0
24,0
25,0
26,1
27,1
28,0
29,0
30,1
31,1
32,0
33,1
34,0
35,1
36,1
37,0
38,0
39,1
40,0
41,1
42,0
43,1
44,0
45,0
46,1
47,1
48,1
49,1
50,0
51,1
52,0
53,0
54,1
55,1
56,0
57,0
58,0
59,1
60,1
61,0
62,0
63,1
64,1
65,0
66,0
67,1
68,0
69,0
70,1
71,1
72,0
73,1
74,0
75,1
76,1
77,0
78,0
79,1
80,1
81,1
82,0
83,0
84,1
85,0
86,1
87,0
88,1
89,1
90,0
91,0
92,1
93,1
94,0
95,0
96,1
97,1
98,0
99,1
100,1
101,0
102,1
103,0
104,0
105,1
106,1
107,0
108,0
109,1
110,0
111,0
112,1
113,0
114,0
115,1
116,1
117,0
118,0
119,1
120,1
121,0
122,0
123,1
124,1
125,0
126,0
127,1
128,1
129,1
130,0
131,0
132,1
133,1
134,0
135,0
136,0
137,0
138,1
139,1
140,0
141,1
142,0
143,1
144,0
145,0
146,1
147,1
148,1
149,1
150,0
151,0
152,1
153,1
154,0
155,1
156,0
157,0
158,1
159,0
160,1
161,1
162,1
163,0
164,0
165,0
166,1
167,1
168,0
169,1
170,1
171,0
172,0
173,0
174,1
175,1
176,0
177,1
178,0
179,1
180,0
181,1
182,0
183,0
184,0
185,1
186,1
187,1
188,0
189,0
190,1
191,0
192,0
193,1
194,1
195,0
196,0
197,1
198,1
199,0
200,0
201,1
202,0
203,1
204,0
205,1
206,0
207,1
208,0
209,1
210,1
211,0
212,0
213,0
214,1
215,1
216,0
217,1
218,1
219,0
220,0
221,1
222,1
223,0
224,0
225,1
226,0
227,1
228,0
229,1
230,1
231,0
232,0
233,0
234,1
235,1
236,0
237,1
238,1
239,0
240,0
241,0
242,1
243,0
244,1
245,0
246,0
247,1
248,0
249,0
250,1
251,0
252,0
253,1
254,1
255,1
256,0
257,1
258,1
259,0
260,1
261,0
262,0
263,1
264,1
265,0
266,0
267,1
268,0
269,1
270,1
271,0
272,0
273,0
274,1
275,0
276,0
277,1
278,0
279,1
280,1
281,0
