1,0
2,1
3,0
4,1
5,0
6,0
7,1
8,1
9,0
10,0
11,0
12,0
13,1
14,1
15,1
16,0
17,0
18,1
19,1
20,1
21,1
22,0
23,0
24,1
25,0
26,1
27,1
28,0
29,0
30,1
31,0
32,1
33,0
34,1
35,1
36,0
37,1
38,1
39,0
40,0
41,1
42,1
43,0
44,0
45,1
46,0
47,1
48,1
49,0
50,0
51,1
52,1
53,0
54,0
55,0
56,1
57,0
58,1
59,1
60,1
61,0
62,0
63,1
64,1
65,0
66,0
67,0
68,0
69,1
70,1
71,1
72,1
73,0
74,0
75,1
76,0
77,0
78,0
79,1
80,1
81,0
82,0
83,1
84,1
85,0
86,0
87,1
88,0
89,0
90,1
91,1
92,1
93,0
94,1
95,0
96,1
97,1
98,1
99,0
100,1
101,0
102,0
103,1
104,1
105,1
106,0
107,0
108,0
109,0
110,1
111,1
112,0
113,0
114,1
115,1
116,0
117,0
118,1
119,1
120,0
121,0
122,0
123,1
124,1
125,0
126,0
127,1
128,1
129,0
130,1
131,1
132,1
133,0
134,0
135,1
136,1
137,0
138,1
139,1
140,1
141,0
142,1
143,1
144,0
145,0
146,0
147,1
148,0
149,1
150,1
151,0
152,0
153,1
154,1
155,0
156,1
157,0
158,0
159,0
160,1
161,1
162,0
163,0
164,1
165,1
166,1
167,1
168,0
169,0
170,0
171,0
172,1
173,1
174,0
175,0
176,1
177,1
178,0
179,0
180,1
181,1
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,1
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,1
201,0
202,0
203,1
204,1
205,0
206,1
207,1
208,1
209,0
210,1
211,0
212,1
213,0
214,1
215,0
216,0
217,0
218,1
219,1
220,0
221,0
222,1
223,1
224,0
225,0
226,0
227,0
228,1
229,1
230,1
231,0
232,1
233,0
234,1
235,0
236,1
237,1
238,0
239,1
240,1
241,0
242,1
243,0
244,1
245,1
246,0
247,0
248,1
249,1
250,0
251,0
252,0
253,0
254,1
255,1
256,1
257,0
258,1
259,0
260,1
261,1
262,1
263,0
264,0
265,0
266,0
267,1
268,1
269,0
270,1
271,1
272,0
273,1
274,0
275,1
276,0
277,0
278,1
279,0
280,1
281,0
282,1
283,1
284,0
285,0
286,1
287,1
288,0
289,0
290,1
291,1
292,0
293,0
294,1
295,0
296,1
297,0
298,0
299,1
300,1
301,0
302,1
303,1
304,0
305,0
306,1
307,1
308,0
309,0
310,0
311,1
312,1
313,0
314,0
315,1
316,1
317,1
318,1
319,0
320,0
321,1
322,0
323,0
324,1
325,0
326,0
327,1
328,1
329,0
330,1
331,0
332,1
333,0
334,1
335,1
336,0
337,0
338,1
339,1
340,0
341,1
342,0
343,1
344,0
345,1
346,0
347,1
348,0
349,0
350,1
351,0
352,0
353,0
354,1
355,1
356,0
357,0
358,1
359,1
360,0
361,1
362,0
363,1
364,0
365,0
366,1
367,1
368,1
369,1
370,0
371,0
372,1
373,0
374,0
375,1
376,0
377,0
378,1
379,1
380,1
381,1
382,0
383,0
384,1
385,1
386,0
387,1
388,0
389,0
390,0
391,1
392,1
393,0
394,0
395,1
396,0
397,0
398,0
399,1
400,0
