1,1
2,1
3,0
4,1
5,0
6,0
7,0
8,1
9,0
10,1
11,1
12,0
13,0
14,1
15,1
16,0
17,0
18,1
19,0
20,1
21,0
22,0
23,0
24,1
25,1
26,0
27,0
28,1
29,1
30,0
31,1
32,0
33,0
34,1
35,1
36,1
37,1
38,0
39,1
40,1
41,0
42,1
43,1
44,0
45,0
46,0
47,1
48,1
49,0
50,0
51,1
52,1
53,0
54,1
55,1
56,0
57,1
58,1
59,0
60,0
61,1
62,0
63,0
64,1
65,1
66,0
67,1
68,1
69,0
70,1
71,0
72,0
73,0
74,1
75,0
76,1
77,1
78,0
79,0
80,1
81,0
82,1
83,1
84,0
85,0
86,1
87,0
88,1
89,1
90,0
91,0
92,1
93,1
94,1
95,0
96,1
97,0
98,1
99,1
100,0
101,1
102,0
103,1
104,1
105,0
106,0
107,1
108,1
109,0
110,0
111,0
112,1
113,0
114,1
115,0
116,1
117,0
118,0
119,0
120,1
121,1
122,1
123,1
124,0
125,1
126,1
127,0
128,0
129,1
130,1
131,0
132,0
133,1
134,0
135,0
136,1
137,0
138,0
139,1
140,0
141,1
142,1
143,0
144,0
145,1
146,1
147,0
148,0
149,1
150,0
151,0
152,1
153,0
154,0
155,0
156,1
157,1
158,1
159,1
160,0
161,0
162,0
163,0
164,1
165,1
166,0
167,1
168,0
169,1
170,0
171,1
172,0
173,1
174,1
175,0
176,1
177,1
178,1
179,0
180,0
181,1
182,0
183,0
184,1
185,1
186,0
187,0
188,0
189,1
190,0
191,1
192,1
193,0
194,0
195,1
196,1
197,0
198,1
199,0
200,1
201,0
202,0
203,1
204,1
205,0
206,0
207,1
208,1
209,1
210,0
211,1
212,0
213,0
214,1
215,1
216,0
217,1
218,0
219,1
220,1
221,0
222,0
223,0
224,0
225,1
226,1
227,0
228,1
229,0
230,0
231,0
232,1
233,1
234,0
235,0
236,1
237,1
238,1
239,0
240,1
241,0
242,0
243,0
244,1
245,0
246,1
247,1
248,0
249,0
250,0
251,1
252,0
253,0
254,0
255,1
256,1
257,0
258,1
259,0
260,1
261,0
262,0
263,1
264,1
265,0
266,0
267,1
268,1
269,1
270,0
271,1
272,0
273,1
274,0
275,0
276,1
277,0
278,1
279,0
280,0
281,1
282,1
283,1
284,0
285,0
286,1
287,0
288,0
289,1
290,1
291,1
292,0
293,1
294,0
295,0
296,1
297,1
298,1
299,0
300,1
